CustomerID,SeniorCitizen,Partner,Tenure,Contract,InternetService,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentMethod,PaperlessBilling,Churn
US-1587,1,Yes,69,Month-to-month,Fiber optic,No,99.9,6923.67,2,Mailed check,Yes,1
US-1588,1,Yes,13,One year,Fiber optic,No,90.37,1170.68,1,Electronic check,Yes,1
US-1589,1,No,47,Two year,No,No,28.03,1309.39,0,Credit card,Yes,0
US-1590,1,No,61,Month-to-month,Fiber optic,No,113.27,6914.66,1,Electronic check,No,0
US-1591,0,No,31,Month-to-month,DSL,Yes,68.25,2131.92,1,Bank transfer,No,0
US-1592,1,Yes,22,Month-to-month,DSL,Yes,63.66,1416.57,0,Electronic check,No,1
US-1593,0,Yes,43,Month-to-month,Fiber optic,No,97.31,4186.83,1,Mailed check,Yes,0
US-1594,0,No,67,Two year,Fiber optic,Yes,108.23,7256.5,0,Credit card,Yes,0
US-1595,0,No,54,Month-to-month,No,No,24.49,1327.57,0,Bank transfer,No,0
US-1596,0,Yes,10,Month-to-month,DSL,No,69.12,675.03,1,Bank transfer,No,1
US-1597,1,Yes,42,Month-to-month,Fiber optic,Yes,92.9,3917.16,0,Mailed check,Yes,0
US-1598,1,Yes,64,Month-to-month,DSL,No,46.87,2980.81,4,Credit card,Yes,0
US-1599,1,No,21,Month-to-month,DSL,Yes,56.52,1170.78,1,Mailed check,Yes,0
US-1600,1,Yes,66,Month-to-month,Fiber optic,No,90.0,5940.83,2,Credit card,No,0
US-1601,0,Yes,41,Month-to-month,Fiber optic,No,76.37,3126.37,1,Mailed check,No,0
US-1602,1,Yes,24,One year,Fiber optic,No,74.61,1802.58,3,Mailed check,No,0
US-1603,1,Yes,35,Month-to-month,No,No,24.43,861.76,2,Electronic check,Yes,1
US-1604,1,Yes,56,Month-to-month,Fiber optic,Yes,73.83,4136.55,2,Mailed check,Yes,1
US-1605,0,No,30,Two year,No,No,21.64,632.32,2,Electronic check,Yes,0
US-1606,0,Yes,57,One year,No,No,26.94,1535.98,0,Credit card,No,0
US-1607,0,No,47,Two year,Fiber optic,No,113.4,5329.01,1,Bank transfer,Yes,0
US-1608,0,Yes,35,Month-to-month,No,No,26.61,934.68,1,Credit card,No,0
US-1609,0,No,19,Month-to-month,Fiber optic,No,114.67,2172.28,1,Electronic check,Yes,1
US-1610,1,No,8,Month-to-month,DSL,Yes,65.95,535.44,2,Electronic check,No,1
US-1611,0,No,26,Month-to-month,Fiber optic,No,83.22,2158.52,2,Credit card,No,0
US-1612,0,No,71,Month-to-month,DSL,Yes,65.16,4632.8,0,Electronic check,Yes,0
US-1613,1,Yes,30,Two year,Fiber optic,Yes,101.6,3059.94,0,Mailed check,No,1
US-1614,0,Yes,7,Month-to-month,Fiber optic,No,86.73,599.09,1,Credit card,Yes,1
US-1615,0,No,67,Month-to-month,DSL,Yes,45.53,3038.93,2,Mailed check,Yes,0
US-1616,1,No,65,One year,DSL,No,66.1,4303.65,1,Electronic check,Yes,0
US-1617,0,No,36,Month-to-month,No,No,18.26,637.54,3,Credit card,No,1
US-1618,0,No,25,One year,Fiber optic,Yes,98.4,2476.67,0,Electronic check,No,0
US-1619,0,No,37,One year,DSL,No,49.91,1846.83,2,Credit card,Yes,0
US-1620,1,No,1,Two year,Fiber optic,No,95.45,93.73,1,Electronic check,No,0
US-1621,0,Yes,15,Two year,Fiber optic,No,92.68,1398.39,1,Bank transfer,No,0
US-1622,0,No,37,Month-to-month,Fiber optic,Yes,70.61,2619.83,0,Electronic check,No,0
US-1623,0,No,13,Month-to-month,No,No,22.35,290.65,3,Bank transfer,Yes,1
US-1624,0,Yes,8,Two year,Fiber optic,Yes,97.05,789.58,0,Electronic check,Yes,0
US-1625,0,No,5,Two year,Fiber optic,No,108.19,530.86,1,Credit card,No,0
US-1626,0,Yes,60,Month-to-month,No,No,28.66,1730.29,1,Mailed check,Yes,0
US-1627,0,No,1,Two year,No,No,23.81,18.0,0,Electronic check,Yes,0
US-1628,1,Yes,36,Month-to-month,DSL,Yes,66.85,2414.26,1,Bank transfer,No,1
US-1629,0,No,35,Two year,DSL,Yes,54.49,1902.23,0,Mailed check,Yes,0
US-1630,0,No,66,Month-to-month,DSL,No,55.27,3628.15,0,Electronic check,No,0
US-1631,0,Yes,63,Month-to-month,Fiber optic,No,78.75,4965.1,3,Electronic check,Yes,0
US-1632,0,No,23,Two year,Fiber optic,No,95.29,2191.15,1,Mailed check,No,0
US-1633,0,No,9,Month-to-month,Fiber optic,Yes,84.16,734.3,2,Electronic check,Yes,1
US-1634,1,No,34,Month-to-month,No,No,19.01,614.64,1,Electronic check,Yes,1
US-1635,0,Yes,46,Month-to-month,Fiber optic,Yes,100.83,4635.9,1,Electronic check,Yes,0
US-1636,0,Yes,4,Two year,DSL,Yes,66.23,289.19,0,Bank transfer,No,0
US-1637,0,Yes,30,Two year,DSL,No,55.8,1678.82,4,Mailed check,No,0
US-1638,0,No,72,One year,Fiber optic,No,73.45,5278.38,0,Electronic check,Yes,0
US-1639,0,No,3,One year,Fiber optic,No,89.18,283.77,0,Credit card,Yes,0
US-1640,1,No,14,Two year,Fiber optic,No,89.91,1272.35,1,Credit card,No,0
US-1641,0,No,60,Month-to-month,No,No,26.02,1580.27,2,Electronic check,Yes,0
US-1642,0,No,45,Month-to-month,DSL,No,54.46,2460.96,2,Electronic check,No,1
US-1643,0,No,34,One year,Fiber optic,No,100.72,3437.77,1,Credit card,Yes,1
US-1644,1,Yes,45,Month-to-month,Fiber optic,Yes,109.22,4925.87,0,Mailed check,No,0
US-1645,0,No,61,Month-to-month,Fiber optic,No,80.69,4914.93,3,Electronic check,No,1
US-1646,0,Yes,16,Month-to-month,DSL,No,74.37,1165.36,1,Mailed check,No,0
US-1647,0,No,66,Month-to-month,Fiber optic,No,87.39,5759.92,2,Bank transfer,No,1
US-1648,0,No,40,Two year,DSL,No,53.02,2137.37,1,Electronic check,Yes,0
US-1649,0,No,17,Month-to-month,No,No,23.06,386.3,2,Bank transfer,Yes,1
US-1650,1,Yes,34,One year,DSL,No,47.83,1624.04,0,Bank transfer,No,0
US-1651,0,Yes,16,Month-to-month,Fiber optic,No,75.66,1193.07,0,Mailed check,Yes,1
US-1652,0,Yes,60,Month-to-month,Fiber optic,No,88.65,5310.73,3,Credit card,No,1
US-1653,0,Yes,66,Month-to-month,No,No,27.15,1791.76,0,Electronic check,No,0
US-1654,0,Yes,66,Two year,DSL,No,72.01,4760.05,0,Mailed check,Yes,0
US-1655,1,No,13,One year,DSL,Yes,64.94,837.34,0,Mailed check,Yes,0
US-1656,0,No,56,Two year,DSL,Yes,48.16,2689.03,1,Mailed check,Yes,0
US-1657,0,Yes,31,One year,DSL,No,65.16,2032.59,0,Electronic check,Yes,0
US-1658,0,Yes,34,One year,DSL,No,64.06,2182.92,1,Electronic check,Yes,0
US-1659,0,Yes,39,One year,Fiber optic,Yes,106.26,4150.87,0,Electronic check,Yes,0
US-1660,0,No,67,Two year,DSL,No,69.76,4696.84,1,Electronic check,Yes,0
US-1661,0,No,8,Two year,DSL,Yes,71.05,560.82,1,Electronic check,Yes,1
US-1662,0,No,55,Month-to-month,No,No,22.97,1262.61,2,Bank transfer,Yes,0
US-1663,0,No,27,Month-to-month,Fiber optic,Yes,101.4,2746.07,1,Electronic check,Yes,0
US-1664,1,No,53,One year,Fiber optic,No,82.07,4336.64,3,Bank transfer,Yes,1
US-1665,1,No,39,One year,DSL,Yes,74.98,2927.66,0,Electronic check,No,0
US-1666,0,Yes,65,Month-to-month,No,No,20.1,1306.83,3,Electronic check,Yes,1
US-1667,1,No,17,Two year,DSL,Yes,45.3,811.76,0,Electronic check,Yes,0
US-1668,1,Yes,30,Two year,No,No,19.79,595.2,2,Electronic check,No,0
US-1669,0,No,53,Month-to-month,Fiber optic,Yes,104.91,5577.58,1,Mailed check,No,0
US-1670,1,Yes,13,Two year,DSL,No,58.4,771.65,0,Electronic check,Yes,0
US-1671,0,No,21,Month-to-month,No,No,23.37,473.42,3,Credit card,Yes,0
US-1672,1,No,19,Month-to-month,DSL,No,73.65,1376.12,1,Credit card,Yes,0
US-1673,0,No,53,Month-to-month,DSL,No,72.59,3850.98,3,Mailed check,Yes,1
US-1674,0,No,19,Month-to-month,No,No,21.73,431.73,1,Bank transfer,No,1
US-1675,0,Yes,57,Two year,Fiber optic,No,79.41,4530.69,0,Electronic check,No,0
US-1676,1,Yes,25,Month-to-month,Fiber optic,Yes,108.18,2705.68,1,Mailed check,No,1
US-1677,0,Yes,31,Month-to-month,DSL,No,72.18,2233.32,3,Bank transfer,Yes,0
US-1678,0,Yes,55,Month-to-month,Fiber optic,Yes,94.37,5170.49,2,Electronic check,No,1
US-1679,0,No,23,Month-to-month,Fiber optic,No,98.32,2246.95,1,Electronic check,Yes,1
US-1680,0,Yes,32,Month-to-month,DSL,No,52.71,1662.39,0,Electronic check,Yes,1
US-1681,0,No,62,One year,DSL,No,69.02,4262.69,0,Mailed check,Yes,0
US-1682,1,No,10,Month-to-month,DSL,Yes,63.96,631.71,3,Mailed check,Yes,0
US-1683,0,No,72,Two year,DSL,No,60.11,4339.56,1,Electronic check,Yes,0
US-1684,0,Yes,54,Two year,No,No,18.72,1004.2,1,Mailed check,No,0
US-1685,0,No,52,Month-to-month,Fiber optic,Yes,111.22,5787.27,0,Mailed check,Yes,0
US-1686,0,No,20,Two year,No,No,25.39,509.83,0,Bank transfer,Yes,0
US-1687,0,No,32,Month-to-month,Fiber optic,Yes,78.67,2524.93,2,Electronic check,Yes,0
US-1688,0,No,14,Month-to-month,Fiber optic,No,97.29,1346.54,4,Bank transfer,Yes,1
US-1689,1,No,50,Month-to-month,DSL,Yes,65.32,3281.89,0,Bank transfer,No,0
US-1690,0,Yes,28,Month-to-month,Fiber optic,No,93.66,2601.37,2,Bank transfer,No,1
US-1691,0,No,53,Month-to-month,DSL,Yes,66.54,3519.9,2,Bank transfer,No,0
US-1692,0,Yes,24,Two year,DSL,Yes,62.44,1498.25,0,Mailed check,Yes,0
US-1693,0,Yes,22,Month-to-month,Fiber optic,No,112.65,2489.7,2,Electronic check,No,1
US-1694,1,Yes,30,One year,No,No,18.64,579.89,4,Mailed check,No,1
US-1695,0,Yes,63,Month-to-month,Fiber optic,No,74.78,4722.66,5,Credit card,Yes,0
US-1696,0,Yes,4,Two year,DSL,No,50.21,222.08,1,Mailed check,Yes,1
US-1697,0,Yes,59,Month-to-month,DSL,No,65.71,3864.45,1,Electronic check,No,0
US-1698,1,No,8,Month-to-month,DSL,No,64.37,532.82,1,Electronic check,Yes,1
US-1699,0,No,12,Month-to-month,Fiber optic,Yes,110.14,1336.96,3,Credit card,Yes,1
US-1700,0,No,31,Month-to-month,Fiber optic,No,102.98,3156.44,4,Electronic check,Yes,1
US-1701,1,Yes,34,Month-to-month,No,No,24.1,816.09,5,Electronic check,Yes,1
US-1702,0,Yes,49,Two year,DSL,No,74.75,3671.78,2,Electronic check,Yes,0
US-1703,1,No,57,Month-to-month,Fiber optic,No,81.97,4664.56,1,Credit card,Yes,0
US-1704,1,Yes,26,One year,Fiber optic,No,107.49,2778.45,0,Electronic check,No,0
US-1705,0,Yes,18,One year,Fiber optic,No,89.21,1637.49,1,Mailed check,Yes,0
US-1706,0,No,38,Two year,Fiber optic,No,99.19,3770.89,1,Bank transfer,No,1
US-1707,0,Yes,50,Month-to-month,Fiber optic,No,102.73,5138.58,3,Electronic check,Yes,0
US-1708,0,No,8,Month-to-month,Fiber optic,Yes,98.52,768.53,1,Credit card,No,0
US-1709,0,No,41,Two year,DSL,Yes,49.22,2008.83,0,Mailed check,No,0
US-1710,0,Yes,6,One year,Fiber optic,No,89.93,526.11,1,Mailed check,No,1
US-1711,0,Yes,69,Month-to-month,DSL,Yes,61.84,4283.14,1,Credit card,No,0
US-1712,0,No,44,Month-to-month,Fiber optic,No,108.21,4768.81,0,Credit card,No,1
US-1713,0,No,64,Month-to-month,Fiber optic,Yes,89.96,5748.88,1,Mailed check,No,0
US-1714,0,Yes,29,One year,Fiber optic,No,111.34,3237.27,2,Electronic check,Yes,0
US-1715,0,No,28,One year,No,No,23.28,648.04,0,Credit card,Yes,0
US-1716,0,Yes,11,Month-to-month,No,No,24.59,274.01,0,Mailed check,No,1
US-1717,0,No,65,One year,No,No,27.56,1794.85,0,Credit card,Yes,0
US-1718,1,No,19,One year,Fiber optic,Yes,96.24,1834.86,0,Credit card,No,0
US-1719,0,Yes,9,Month-to-month,Fiber optic,Yes,113.21,1023.38,1,Electronic check,No,0
US-1720,0,Yes,27,One year,Fiber optic,No,99.72,2698.76,1,Credit card,Yes,1
US-1721,1,Yes,34,Two year,No,No,24.27,844.02,2,Electronic check,No,0
US-1722,1,Yes,44,Month-to-month,Fiber optic,No,71.06,3136.25,1,Bank transfer,Yes,0
US-1723,0,Yes,68,Two year,No,No,22.96,1556.23,0,Electronic check,Yes,0
US-1724,0,No,15,Month-to-month,No,No,21.59,322.38,7,Credit card,Yes,1
US-1725,0,Yes,51,Month-to-month,Fiber optic,No,103.66,5305.11,1,Bank transfer,Yes,1
US-1726,1,No,13,Month-to-month,DSL,No,51.25,667.94,2,Bank transfer,Yes,0
US-1727,0,No,49,Month-to-month,DSL,No,51.16,2501.23,1,Credit card,Yes,0
US-1728,0,No,70,Month-to-month,No,No,20.27,1409.43,1,Mailed check,Yes,0
US-1729,1,No,56,Month-to-month,DSL,No,48.77,2735.22,2,Mailed check,No,0
US-1730,1,Yes,51,Two year,No,No,21.73,1095.41,2,Credit card,No,0
US-1731,0,No,37,Month-to-month,Fiber optic,No,109.87,4084.46,1,Bank transfer,Yes,0
US-1732,0,No,17,One year,Fiber optic,Yes,104.87,1767.22,0,Credit card,Yes,1
US-1733,0,Yes,58,Month-to-month,No,No,26.82,1577.73,1,Credit card,No,0
US-1734,0,Yes,29,Two year,Fiber optic,No,105.88,3066.24,1,Electronic check,No,0
US-1735,0,No,33,One year,Fiber optic,No,82.12,2693.81,1,Mailed check,Yes,0
US-1736,0,Yes,60,Month-to-month,Fiber optic,No,109.93,6598.64,4,Electronic check,Yes,1
US-1737,0,Yes,55,Two year,Fiber optic,Yes,76.18,4175.6,0,Bank transfer,No,0
US-1738,0,Yes,10,Month-to-month,Fiber optic,No,85.14,851.92,3,Electronic check,No,1
US-1739,0,Yes,47,Two year,DSL,No,62.6,2933.54,2,Bank transfer,Yes,0
US-1740,0,No,23,Month-to-month,No,No,19.23,456.47,5,Electronic check,Yes,1
US-1741,0,No,21,One year,No,No,26.76,564.01,3,Electronic check,Yes,1
US-1742,0,No,13,Two year,DSL,No,56.62,718.23,0,Electronic check,No,0
US-1743,0,Yes,33,Month-to-month,Fiber optic,Yes,105.3,3465.94,0,Electronic check,Yes,0
US-1744,0,Yes,24,Month-to-month,Fiber optic,No,92.18,2222.89,2,Bank transfer,Yes,1
US-1745,0,No,11,Two year,DSL,Yes,50.43,574.04,1,Electronic check,Yes,0
US-1746,0,Yes,17,Month-to-month,No,No,26.82,455.26,3,Electronic check,No,1
US-1747,0,Yes,68,Month-to-month,DSL,Yes,52.56,3558.41,1,Electronic check,No,0
US-1748,0,No,47,Month-to-month,DSL,No,59.72,2822.65,2,Bank transfer,No,0
US-1749,0,Yes,25,Month-to-month,Fiber optic,No,73.4,1845.51,2,Credit card,No,0
US-1750,1,No,21,Two year,Fiber optic,No,97.8,2073.4,1,Electronic check,Yes,0
US-1751,0,Yes,12,Month-to-month,Fiber optic,No,99.96,1203.87,0,Bank transfer,No,1
US-1752,0,Yes,37,Month-to-month,Fiber optic,Yes,87.04,3212.67,1,Mailed check,Yes,0
US-1753,0,Yes,42,One year,Fiber optic,Yes,112.95,4751.65,1,Electronic check,No,1
US-1754,1,No,17,Two year,Fiber optic,No,109.34,1863.67,1,Bank transfer,Yes,1
US-1755,0,No,48,Month-to-month,DSL,Yes,66.24,3170.9,0,Electronic check,Yes,0
US-1756,0,No,28,Month-to-month,Fiber optic,Yes,102.11,2862.06,2,Bank transfer,Yes,1
US-1757,0,No,41,Two year,DSL,Yes,52.57,2152.44,0,Electronic check,No,0
US-1758,0,Yes,47,One year,DSL,Yes,64.7,3052.05,0,Credit card,No,0
US-1759,0,No,18,Month-to-month,Fiber optic,No,78.92,1427.94,2,Electronic check,Yes,1
US-1760,1,No,71,Month-to-month,DSL,Yes,49.32,3485.95,3,Mailed check,Yes,0
US-1761,0,No,13,Month-to-month,DSL,No,74.98,957.45,1,Credit card,No,0
US-1762,0,Yes,13,Month-to-month,DSL,Yes,63.67,826.36,0,Electronic check,Yes,1
US-1763,0,No,31,Month-to-month,No,No,23.17,718.76,3,Mailed check,No,1
US-1764,1,Yes,2,Two year,No,No,21.46,54.33,1,Electronic check,No,0
US-1765,0,Yes,16,Month-to-month,Fiber optic,No,97.18,1562.58,2,Mailed check,Yes,1
US-1766,0,No,9,One year,No,No,18.6,189.28,0,Electronic check,Yes,0
US-1767,0,No,38,Month-to-month,Fiber optic,Yes,74.26,2814.87,1,Electronic check,Yes,1
US-1768,0,Yes,54,Two year,Fiber optic,No,71.48,3852.06,0,Bank transfer,Yes,0
US-1769,0,Yes,56,One year,DSL,No,59.98,3344.48,0,Mailed check,Yes,0
US-1770,1,No,45,Month-to-month,Fiber optic,Yes,97.03,4377.59,2,Bank transfer,Yes,0
US-1771,0,No,34,Month-to-month,Fiber optic,No,72.81,2475.87,2,Electronic check,Yes,0
US-1772,1,No,9,Month-to-month,Fiber optic,Yes,102.46,894.34,2,Electronic check,No,1
US-1773,0,No,8,Two year,Fiber optic,No,80.37,645.99,4,Mailed check,No,0
US-1774,0,No,7,Two year,Fiber optic,Yes,100.83,709.8,0,Mailed check,Yes,0
US-1775,1,Yes,36,Month-to-month,Fiber optic,No,114.19,4108.67,0,Electronic check,Yes,1
US-1776,0,No,18,Month-to-month,No,No,26.29,477.67,2,Electronic check,Yes,1
US-1777,0,Yes,3,Month-to-month,Fiber optic,Yes,109.74,310.92,1,Electronic check,Yes,1
US-1778,0,Yes,28,One year,Fiber optic,No,112.67,3179.38,0,Electronic check,No,0
US-1779,0,No,70,Month-to-month,Fiber optic,Yes,91.9,6438.7,1,Electronic check,Yes,0
US-1780,0,Yes,44,Month-to-month,Fiber optic,Yes,101.6,4443.79,0,Electronic check,No,0
US-1781,0,No,21,Month-to-month,Fiber optic,No,108.34,2275.05,7,Bank transfer,Yes,1
US-1782,0,No,28,Month-to-month,DSL,No,55.7,1565.7,1,Mailed check,No,0
US-1783,0,No,54,One year,Fiber optic,Yes,81.76,4398.35,0,Electronic check,Yes,0
US-1784,1,No,54,Month-to-month,DSL,Yes,73.4,3971.6,3,Electronic check,No,1
US-1785,0,No,65,One year,Fiber optic,Yes,102.68,6699.41,2,Electronic check,No,1
US-1786,0,No,21,Month-to-month,Fiber optic,Yes,79.89,1668.02,1,Mailed check,No,1
US-1787,0,No,13,Month-to-month,Fiber optic,Yes,90.21,1179.16,1,Credit card,No,1
US-1788,0,Yes,57,One year,DSL,No,68.89,3929.86,3,Bank transfer,Yes,0
US-1789,0,No,49,Two year,Fiber optic,Yes,94.62,4650.9,0,Bank transfer,No,0
US-1790,1,Yes,54,Two year,DSL,Yes,64.5,3481.37,0,Credit card,Yes,0
US-1791,0,No,10,Month-to-month,No,No,27.05,254.5,0,Electronic check,Yes,1
US-1792,0,No,53,Month-to-month,No,No,25.46,1362.94,2,Electronic check,Yes,0
US-1793,0,No,44,Two year,No,No,24.48,1062.01,2,Bank transfer,No,0
US-1794,1,Yes,47,Month-to-month,Fiber optic,No,103.73,4902.44,2,Electronic check,No,1
US-1795,0,Yes,53,Month-to-month,Fiber optic,Yes,102.74,5453.63,3,Mailed check,No,1
US-1796,0,No,46,Two year,DSL,Yes,63.9,2930.42,0,Bank transfer,No,0
US-1797,0,Yes,13,Two year,DSL,Yes,55.79,741.9,1,Bank transfer,Yes,0
US-1798,0,Yes,37,Two year,Fiber optic,No,88.26,3265.48,1,Electronic check,No,0
US-1799,0,Yes,24,Two year,Fiber optic,Yes,113.67,2724.76,0,Mailed check,No,0
US-1800,0,No,2,Two year,No,No,19.35,28.49,0,Bank transfer,Yes,0
US-1801,1,No,14,Month-to-month,DSL,No,53.06,714.67,2,Credit card,Yes,1
US-1802,0,Yes,10,Month-to-month,No,No,23.91,248.17,6,Bank transfer,No,1
US-1803,0,Yes,35,One year,Fiber optic,Yes,107.65,3743.33,1,Credit card,No,0
US-1804,0,Yes,25,Month-to-month,Fiber optic,No,77.37,1922.35,2,Electronic check,No,1
US-1805,0,No,3,Month-to-month,DSL,Yes,53.31,166.42,3,Mailed check,No,1
US-1806,0,No,17,Month-to-month,DSL,No,46.97,790.98,3,Electronic check,No,1
US-1807,0,Yes,12,Month-to-month,Fiber optic,No,101.77,1223.6,1,Electronic check,No,1
US-1808,0,Yes,54,One year,Fiber optic,No,80.72,4340.67,1,Credit card,No,0
US-1809,1,Yes,24,Month-to-month,DSL,Yes,56.66,1354.61,0,Credit card,No,1
US-1810,0,No,29,Month-to-month,Fiber optic,Yes,89.97,2611.58,3,Electronic check,Yes,1
US-1811,0,No,43,Month-to-month,No,No,28.7,1219.83,1,Electronic check,No,0
US-1812,1,Yes,25,One year,No,No,22.94,598.8,2,Electronic check,Yes,0
US-1813,0,Yes,60,Month-to-month,No,No,19.74,1174.84,4,Credit card,No,1
US-1814,0,Yes,65,Month-to-month,Fiber optic,Yes,93.59,6104.03,4,Electronic check,Yes,0
US-1815,0,No,28,One year,DSL,Yes,73.89,2066.4,1,Electronic check,Yes,0
US-1816,0,Yes,16,Month-to-month,Fiber optic,Yes,97.35,1534.07,0,Electronic check,Yes,1
US-1817,0,No,47,Month-to-month,Fiber optic,No,114.25,5352.7,3,Mailed check,No,0
US-1818,1,No,58,Month-to-month,DSL,Yes,70.23,4075.98,1,Credit card,Yes,0
US-1819,0,Yes,27,Month-to-month,DSL,No,46.08,1259.65,0,Electronic check,Yes,0
US-1820,0,Yes,53,Two year,Fiber optic,No,99.63,5306.94,1,Mailed check,Yes,0
US-1821,1,Yes,42,Month-to-month,DSL,No,53.6,2253.12,5,Electronic check,Yes,1
US-1822,0,No,59,One year,DSL,Yes,61.79,3627.95,1,Mailed check,Yes,0
US-1823,0,No,47,Month-to-month,DSL,No,53.38,2513.04,6,Bank transfer,Yes,1
US-1824,0,No,34,Month-to-month,DSL,Yes,55.47,1873.6,1,Electronic check,Yes,0
US-1825,0,No,37,One year,Fiber optic,No,111.54,4132.86,1,Electronic check,Yes,1
US-1826,0,Yes,6,Month-to-month,Fiber optic,No,79.3,461.68,1,Credit card,Yes,1
US-1827,0,No,7,Month-to-month,Fiber optic,No,109.33,733.97,1,Electronic check,Yes,1
US-1828,0,No,25,Month-to-month,DSL,No,45.91,1167.5,6,Bank transfer,No,1
US-1829,0,Yes,33,Month-to-month,DSL,Yes,47.73,1571.69,1,Electronic check,Yes,0
US-1830,0,No,55,One year,Fiber optic,Yes,108.46,5966.04,0,Electronic check,Yes,0
US-1831,0,No,58,Month-to-month,Fiber optic,No,98.38,5720.99,4,Bank transfer,Yes,1
US-1832,1,No,7,Two year,Fiber optic,Yes,103.63,753.59,0,Credit card,Yes,0
US-1833,1,No,57,One year,Fiber optic,No,79.42,4537.74,2,Mailed check,Yes,0
US-1834,0,No,12,Month-to-month,No,No,24.45,294.95,0,Electronic check,Yes,1
US-1835,0,No,16,Month-to-month,DSL,Yes,67.12,1080.86,2,Mailed check,No,0
US-1836,0,Yes,43,Month-to-month,Fiber optic,Yes,98.23,4219.47,2,Mailed check,No,1
US-1837,0,Yes,7,Two year,Fiber optic,Yes,91.23,639.15,1,Mailed check,Yes,0
US-1838,0,No,51,Month-to-month,Fiber optic,Yes,113.19,5774.86,0,Bank transfer,No,0
US-1839,0,Yes,32,Two year,DSL,No,65.28,2077.16,2,Electronic check,Yes,0
US-1840,1,Yes,8,Month-to-month,Fiber optic,No,110.85,887.12,5,Mailed check,No,1
US-1841,0,Yes,72,Two year,Fiber optic,No,102.84,7409.99,0,Mailed check,Yes,1
US-1842,1,Yes,45,Month-to-month,DSL,No,67.06,3025.46,4,Electronic check,No,1
US-1843,0,No,59,Two year,DSL,No,47.4,2803.16,1,Bank transfer,Yes,0
US-1844,1,No,4,Month-to-month,DSL,No,55.78,203.03,4,Electronic check,No,1
US-1845,0,Yes,67,Month-to-month,No,No,28.3,1914.54,2,Electronic check,Yes,0
US-1846,1,Yes,29,Month-to-month,DSL,Yes,51.98,1524.61,0,Credit card,Yes,0
US-1847,0,Yes,29,Month-to-month,No,No,19.39,560.87,3,Electronic check,No,1
US-1848,0,No,28,Two year,Fiber optic,No,84.67,2377.59,0,Electronic check,Yes,0
US-1849,0,No,44,Month-to-month,No,No,20.65,905.35,5,Mailed check,No,1
US-1850,1,Yes,4,Month-to-month,No,No,29.1,127.68,3,Credit card,No,1
US-1851,0,No,9,One year,Fiber optic,Yes,109.06,969.33,1,Credit card,Yes,0
US-1852,0,No,5,Month-to-month,DSL,Yes,59.99,320.09,0,Mailed check,Yes,1
US-1853,0,No,56,Month-to-month,DSL,No,46.84,2633.57,2,Electronic check,Yes,0
US-1854,0,No,50,One year,DSL,Yes,66.44,3332.88,0,Credit card,No,0
US-1855,1,Yes,15,Month-to-month,Fiber optic,Yes,98.05,1469.17,0,Mailed check,Yes,0
US-1856,1,No,32,Two year,DSL,Yes,74.12,2350.65,0,Electronic check,Yes,1
US-1857,0,No,28,Month-to-month,DSL,Yes,61.77,1742.82,3,Credit card,No,0
US-1858,0,No,22,Month-to-month,Fiber optic,No,85.14,1852.39,1,Electronic check,Yes,1
US-1859,1,No,17,One year,No,No,24.23,425.35,1,Electronic check,No,1
US-1860,0,No,59,One year,DSL,Yes,74.38,4376.84,2,Credit card,No,0
US-1861,0,No,71,Month-to-month,DSL,Yes,65.89,4654.38,1,Mailed check,Yes,0
US-1862,0,Yes,57,One year,DSL,No,65.16,3714.13,2,Electronic check,Yes,0
US-1863,0,No,26,Month-to-month,No,No,20.89,560.88,6,Electronic check,No,1
US-1864,0,No,25,Month-to-month,Fiber optic,Yes,103.46,2572.02,0,Mailed check,Yes,1
US-1865,0,No,10,Two year,DSL,No,67.51,699.09,1,Electronic check,Yes,0
US-1866,1,Yes,45,Month-to-month,DSL,Yes,54.52,2463.25,2,Electronic check,Yes,1
US-1867,1,Yes,11,Month-to-month,DSL,No,59.51,656.96,2,Bank transfer,No,1
US-1868,0,Yes,53,Two year,DSL,No,53.84,2846.99,1,Credit card,No,0
US-1869,0,No,72,Two year,No,No,21.1,1513.71,2,Mailed check,Yes,0
US-1870,0,No,68,Month-to-month,Fiber optic,No,71.17,4846.01,1,Bank transfer,Yes,0
US-1871,0,Yes,28,Month-to-month,Fiber optic,No,82.83,2331.93,0,Bank transfer,No,0
US-1872,0,No,65,One year,No,No,24.65,1593.35,1,Bank transfer,No,0
US-1873,0,No,49,Two year,DSL,No,45.05,2195.35,1,Electronic check,Yes,0
US-1874,1,No,47,Two year,Fiber optic,Yes,82.74,3885.57,2,Credit card,Yes,0
US-1875,1,No,52,Month-to-month,No,No,28.58,1507.06,1,Mailed check,No,0
US-1876,0,No,54,Month-to-month,Fiber optic,Yes,96.71,5204.09,0,Electronic check,No,0
US-1877,0,No,60,Month-to-month,Fiber optic,Yes,97.35,5858.14,2,Electronic check,No,1
US-1878,1,Yes,57,Two year,DSL,No,57.1,3255.33,1,Bank transfer,No,0
US-1879,0,No,47,One year,DSL,Yes,65.29,3043.84,0,Electronic check,No,0
US-1880,0,No,31,One year,DSL,Yes,50.7,1564.78,0,Electronic check,Yes,0
US-1881,0,No,46,Two year,Fiber optic,Yes,106.84,4923.79,0,Bank transfer,No,0
